City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
349,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
350,hilo,us,80.26,overcast clouds,19.7297,-155.09,Hilo Hawaiian Hotel
351,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
352,omboue,ga,75.45,scattered clouds,-1.5746,9.2618,Hotel Olako
353,qaqortoq,gl,28.89,broken clouds,60.7167,-46.0333,Siniffik Inn
354,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
355,petropavlovsk-kamchatskiy,ru,32.59,clear sky,53.0452,158.6483,The Hotel Petropavlovsky
356,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
357,kodiak,us,38.71,light rain,57.79,-152.4072,Best Western Kodiak Inn And Convention Center
358,kirakira,sb,84.87,overcast clouds,-10.4544,161.9205,SanBiz Lodge
359,port elizabeth,za,66.31,few clouds,-33.918,25.5701,39 On Nile Guest House
361,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
363,mujiayingzi,cn,27.57,broken clouds,42.1167,118.7833,Jinjiang Hotel
364,kekri,in,78.75,clear sky,25.9667,75.15,Rajasthani Pavitra Bhojnalaya
365,comodoro rivadavia,ar,51.66,clear sky,-45.8667,-67.5,Austral Hotel
366,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
367,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
369,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
370,port alfred,za,70.5,light rain,-33.5906,26.891,The Halyards Hotel
371,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
372,puerto baquerizo moreno,ec,78.91,scattered clouds,-0.9,-89.6,Hotel los Algarrobos
374,aksu,cn,44.1,clear sky,41.1231,80.2644,Pudong Holiday Hotel
375,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
376,dingle,ie,47.73,scattered clouds,52.1408,-10.2689,Dingle Benners Hotel
377,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
378,san patricio,mx,75.31,clear sky,19.2167,-104.7,Hotel Cabo Blanco
379,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
380,havoysund,no,30.43,light snow,70.9963,24.6622,Arctic View Glamping & Restaurant
381,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
382,shenjiamen,cn,56.86,overcast clouds,29.9576,122.298,Jinjiang Inn Zhoushan Putuo Shenjiamen
383,korla,cn,51.55,overcast clouds,41.7597,86.1469,Gulisitan Hotel
384,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
385,kadyy,ru,16.02,overcast clouds,57.787,43.1903,Отель Русь
386,tyup,kg,22.39,overcast clouds,42.7276,78.3648,"Yurtochnyy Gorodok ""Ybrayym-Nur"""
387,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
388,tasiilaq,gl,26.76,overcast clouds,65.6145,-37.6368,The Red House
389,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
390,kefamenanu,id,73.31,overcast clouds,-9.4467,124.4781,Sokowindo Losmen
391,mount isa,au,83.97,clear sky,-20.7333,139.5,ibis Styles Mt Isa Verona
392,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
393,hovd,mn,26.4,scattered clouds,48.0056,91.6419,Hotel Khovd
394,qaanaaq,gl,11.73,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
395,mahebourg,mu,75.49,scattered clouds,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
396,husavik,is,25.65,few clouds,66.0449,-17.3389,Bjarnabúð
397,leh,in,20.1,clear sky,34.1667,77.5833,Hotel Ladakh Greens
398,narsaq,gl,28.04,broken clouds,60.9167,-46.05,Sleep In Narsaq
399,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
401,bathsheba,bb,77.61,few clouds,13.2167,-59.5167,Atlantis Hotel
402,dunedin,nz,64.8,clear sky,-45.8742,170.5036,Scenic Hotel Southern Cross
404,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
405,gejiu,cn,50.05,broken clouds,23.306,103.1635,Yixuanzhuang Banshan Guesthouse
406,betare oya,cm,71.8,few clouds,5.6,14.0833,Auberge Tembina Betaré Oya
407,aklavik,ca,-3.59,overcast clouds,68.2191,-135.0107,Aklavik Inn
408,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
409,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
410,chuy,uy,73.22,few clouds,-33.6971,-53.4616,Nuevo Hotel Plaza
411,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
412,castro,cl,51.28,scattered clouds,-42.4721,-73.7732,Hotel Esmeralda
413,pangnirtung,ca,16.57,scattered clouds,66.1451,-65.7125,Kilabuk Lodge
414,ambilobe,mg,71.83,clear sky,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
415,haines junction,ca,40.95,overcast clouds,60.7522,-137.5108,Parkside Inn
416,sao joao da barra,br,76.86,overcast clouds,-21.6403,-41.0511,Pousada Porto De Canoas
417,port alfred,za,70.5,light rain,-33.5906,26.891,The Halyards Hotel
418,marsh harbour,bs,75.09,clear sky,26.5412,-77.0636,Abaco Beach Resort
419,cidreira,br,73.83,clear sky,-30.1811,-50.2056,Hotel Castelo
420,upernavik,gl,10.2,broken clouds,72.7868,-56.1549,Café de Upernavik
421,hilo,us,80.26,overcast clouds,19.7297,-155.09,Hilo Hawaiian Hotel
422,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
423,georgetown,sh,79.47,overcast clouds,-7.9333,-14.4167,Scout's Beach Hut Campsite
424,castro,cl,51.28,scattered clouds,-42.4721,-73.7732,Hotel Esmeralda
425,ust-ishim,ru,31.91,light snow,57.6935,71.1665,"Velichko T.p., Gostinitsa"
426,longyearbyen,sj,8.44,clear sky,78.2186,15.6401,"Radisson Blu Polar Hotel, Spitsbergen"
427,nabire,id,77.13,overcast clouds,-3.3667,135.4833,Hotel Nusantara I
428,tapiramuta,br,70.61,overcast clouds,-11.8472,-40.7914,Casa Alencar
429,balkhash,kz,28.76,few clouds,46.844,74.9804,Family
430,hilo,us,80.26,overcast clouds,19.7297,-155.09,Hilo Hawaiian Hotel
431,dallas,us,78.82,overcast clouds,32.7668,-96.7836,"Hotel Indigo Dallas Downtown, an IHG Hotel"
432,innisfail,au,80.29,broken clouds,-17.5333,146.0333,Moondarra Motel
433,nikolskoye,ru,21.7,few clouds,59.7035,30.7861,Tourist House - Sablino
434,yellowknife,ca,19.42,light snow,62.456,-114.3525,The Explorer Hotel
435,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
437,zhigalovo,ru,-6.61,scattered clouds,54.8097,105.1578,"Hotel ""Lenatur"""
438,saint-philippe,re,76.59,moderate rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
440,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
441,puerto ayora,ec,79.56,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
442,tasiilaq,gl,26.76,overcast clouds,65.6145,-37.6368,The Red House
443,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
444,mirador,br,73.83,overcast clouds,-6.3708,-44.3631,Pousada Restaurante e Pizzaria Povo
445,mabaruma,gy,72.52,overcast clouds,8.2,-59.7833,Monty Brooms Guest House
446,ponta do sol,cv,69.58,broken clouds,17.1994,-25.0919,Residencial Ponta do Sol - Sintanton Trekking i
447,emerald,au,76.33,clear sky,-23.5333,148.1667,The Irish Village
448,saint george,bm,62.38,scattered clouds,32.3817,-64.6781,The St George's Club & Resort
449,ilo,pe,69.55,clear sky,-17.6394,-71.3375,Torreblanca Hotel
450,ochiltree,gb,39.96,broken clouds,55.4597,-4.3626,Laigh Tarbeg Farmhouse B&B
451,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
452,hilo,us,80.26,overcast clouds,19.7297,-155.09,Hilo Hawaiian Hotel
453,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
454,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
455,khatanga,ru,-22.02,broken clouds,71.9667,102.5,"""Khatanga"""
456,broome,au,84.15,scattered clouds,-17.9667,122.2333,Mangrove Hotel
457,zheleznodorozhnyy,ru,27.95,overcast clouds,55.7503,38.0042,Hotel Dali
458,inongo,cd,71.8,broken clouds,-1.95,18.2667,Hotel Du Lac
459,nieuw amsterdam,sr,78.82,few clouds,5.8833,-55.0833,Hotel Stardust
460,tra vinh,vn,77.83,overcast clouds,9.9347,106.3453,Hồng Ân
461,east london,za,74.26,broken clouds,-33.0153,27.9116,Tu Casa
462,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
463,chuy,uy,73.22,few clouds,-33.6971,-53.4616,Nuevo Hotel Plaza
464,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
465,khargapur,in,78.69,few clouds,24.823,79.144,Sajid house
466,nikolskoye,ru,21.7,few clouds,59.7035,30.7861,Tourist House - Sablino
467,severo-kurilsk,ru,30.06,scattered clouds,50.6789,156.125,Kak Doma
468,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
470,benguela,ao,74.88,broken clouds,-12.5763,13.4055,Hotel Praia Morena
472,matay,eg,61.99,clear sky,28.419,30.7792,Nag Aespen
473,saint-philippe,re,76.59,moderate rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
474,lodwar,ke,87.67,broken clouds,3.1191,35.5973,Solmar Gracious Hotel
475,grindavik,is,37.87,broken clouds,63.8424,-22.4338,Northern Light Inn & Max's Restaurant
476,ambon,id,80.74,few clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
477,san cristobal,ec,79.83,scattered clouds,-0.9045,-89.6174,Hotel los Algarrobos
478,butaritari,ki,81.07,overcast clouds,3.0707,172.7902,Isles Sunset Lodge
479,bredasdorp,za,61.25,broken clouds,-34.5322,20.0403,Bredasdorp Country Manor
480,kharp,ru,2.82,overcast clouds,66.8014,65.8081,"Hotel ""Sob"""
481,viransehir,tr,49.24,overcast clouds,37.2353,39.7631,Viranşehir Öğretmenevi
482,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
483,severo-kurilsk,ru,30.06,scattered clouds,50.6789,156.125,Kak Doma
484,ilulissat,gl,18.88,broken clouds,69.2167,-51.1,Hotel Arctic
485,kodiak,us,38.71,light rain,57.79,-152.4072,Best Western Kodiak Inn And Convention Center
486,terrak,no,28.27,broken clouds,65.087,12.3715,Plahte properties
487,flores,gt,83.43,overcast clouds,16.9226,-89.8994,Quinta Maya Hotel
488,pisco,pe,68.05,clear sky,-13.7,-76.2167,Hotel San Isidro Oficial
489,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
492,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
493,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
495,baruun-urt,mn,20.88,overcast clouds,46.6806,113.2792,Ахмадын амралт сувилал
496,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
497,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
498,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
499,port elizabeth,za,66.31,few clouds,-33.918,25.5701,39 On Nile Guest House
500,dingle,ie,47.73,scattered clouds,52.1408,-10.2689,Dingle Benners Hotel
501,lebu,cl,53.74,clear sky,-37.6167,-73.65,Hostal Las Lilas
502,marystown,ca,34.86,overcast clouds,47.1666,-55.1483,Marystown Hotel & Convention Centre
503,mayo,ca,42.8,broken clouds,63.5927,-135.8998,Gold and Galena Bed and Breakfast
504,luanda,ao,77.0,light intensity drizzle,-8.8368,13.2343,EPIC SANA Luanda
505,guerrero negro,mx,65.79,clear sky,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
506,maniitsoq,gl,20.08,few clouds,65.4167,-52.9,Hotel Heilmann Lyberth
507,puerto ayora,ec,79.56,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
508,tiksi,ru,3.22,overcast clouds,71.6872,128.8694,Arktika
509,tasiilaq,gl,26.76,overcast clouds,65.6145,-37.6368,The Red House
510,flinders,au,72.18,overcast clouds,-34.5833,150.8552,Shellharbour Resort & Conference Centre
511,ribeira grande,pt,61.95,overcast clouds,38.5167,-28.7,Quinta da Meia Eira
512,bodden town,ky,80.6,broken clouds,19.2833,-81.25,Will T Place
514,alice springs,au,71.15,broken clouds,-23.7,133.8833,Desert Palms Alice Springs
515,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
516,nikolskoye,ru,21.7,few clouds,59.7035,30.7861,Tourist House - Sablino
517,ayabaca,pe,51.69,moderate rain,-4.6398,-79.7149,Hotel Samanga
518,teahupoo,pf,82.36,light rain,-17.8333,-149.2667,Vanira Lodge
519,kruisfontein,za,61.88,overcast clouds,-34.0033,24.7314,Oyster Bay House Rental
520,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
521,hami,cn,44.94,overcast clouds,42.8,93.45,Laoyutang Resort
522,longyearbyen,sj,8.44,clear sky,78.2186,15.6401,"Radisson Blu Polar Hotel, Spitsbergen"
523,jamestown,sh,70.95,overcast clouds,-15.9387,-5.7168,Consulate
524,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
525,lorengau,pg,84.58,broken clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
526,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
527,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
529,castro,cl,51.28,scattered clouds,-42.4721,-73.7732,Hotel Esmeralda
530,petropavlovsk-kamchatskiy,ru,32.59,clear sky,53.0452,158.6483,The Hotel Petropavlovsky
531,chuy,uy,73.22,few clouds,-33.6971,-53.4616,Nuevo Hotel Plaza
532,robertsport,lr,79.14,scattered clouds,6.7533,-11.3686,Kwepunha Retreat
533,yulara,au,78.64,overcast clouds,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
535,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
536,ponta do sol,cv,69.58,broken clouds,17.1994,-25.0919,Residencial Ponta do Sol - Sintanton Trekking i
537,carros,fr,51.78,light rain,43.7894,7.184,Lou Castelet Restaurant
539,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
540,paamiut,gl,24.51,few clouds,61.994,-49.6678,Pistut
541,tire,tr,49.14,clear sky,38.0888,27.7351,Tire Belediyesi Gülcüoğlu Konakları
543,port elizabeth,za,66.31,few clouds,-33.918,25.5701,39 On Nile Guest House
544,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
545,xalpatlahuac,mx,82.33,clear sky,17.4667,-98.6167,Hotel Villarreal
546,mapimi,mx,89.13,scattered clouds,25.8167,-103.85,Propiedad Lldm
547,bethel,us,35.69,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
548,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
549,saint-philippe,re,76.59,moderate rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
550,avarua,ck,84.25,scattered clouds,-21.2078,-159.775,Paradise Inn
551,nome,us,24.12,broken clouds,64.5011,-165.4064,Dredge 7 Inn
552,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
553,miracema do tocantins,br,73.15,overcast clouds,-9.5618,-48.3967,Miami Apart Hotel
554,ponta do sol,cv,69.58,broken clouds,17.1994,-25.0919,Residencial Ponta do Sol - Sintanton Trekking i
555,kodiak,us,38.71,light rain,57.79,-152.4072,Best Western Kodiak Inn And Convention Center
556,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
557,kaitangata,nz,63.55,clear sky,-46.2817,169.8464,Kaitangata Motor Camp
558,gulu,ug,65.21,overcast clouds,2.7746,32.299,ACHOLI INN
559,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
560,taltal,cl,65.07,few clouds,-25.4,-70.4833,Residencial Karime
561,porto santo,pt,61.18,scattered clouds,33.072,-16.3415,Hotel Porto Santo & Spa
562,port alfred,za,70.5,light rain,-33.5906,26.891,The Halyards Hotel
563,portland,au,61.68,broken clouds,-38.3333,141.6,Portland Holiday Village
564,sault sainte marie,ca,34.36,overcast clouds,46.5168,-84.3333,Comfort Inn
565,gangapur,in,77.94,clear sky,26.4833,76.7167,OYO 45271 Hotel Haveli
566,bilibino,ru,8.1,overcast clouds,68.0546,166.4372,Gostinitsa Severyanka
567,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
568,constantine,dz,56.61,broken clouds,36.365,6.6147,Grand Hotel Cirta
570,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
571,hilo,us,80.26,overcast clouds,19.7297,-155.09,Hilo Hawaiian Hotel
572,turukhansk,ru,27.0,overcast clouds,65.8167,87.9833,"ООО ""Туруханская пушнина"""
573,hovd,mn,26.4,scattered clouds,48.0056,91.6419,Hotel Khovd
574,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
575,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
577,veselynove,ua,46.99,scattered clouds,47.3567,31.2349,Отель «Колос»
578,saldanha,za,59.05,few clouds,-33.0117,17.9442,Blue Bay Lodge
579,fairbanks,us,37.36,light snow,64.8378,-147.7164,Westmark Fairbanks Hotel & Conference Center
581,soyo,ao,75.94,scattered clouds,-6.1349,12.3689,Hotel Mpampa
582,semey,kz,32.22,broken clouds,50.4111,80.2275,Grand Hotel Semey
583,lorengau,pg,84.58,broken clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
584,tours,fr,50.05,broken clouds,47.4167,0.6667,The Heraudiere bed and breakfast
585,hobart,au,59.25,broken clouds,-42.8794,147.3294,St Ives Hobart Accommodation Tasmania
586,anderson,us,64.26,overcast clouds,34.5334,-82.6499,The Bleckley Inn
587,bengkulu,id,75.18,overcast clouds,-3.8004,102.2655,Grage Hotel Bengkulu
588,touros,br,79.75,overcast clouds,-5.1989,-35.4608,INN NEW HORIZON
589,beaune,fr,47.84,light rain,47.0833,4.75,Seuillot Yann
590,thompson,ca,28.56,broken clouds,55.7435,-97.8558,Burntwood Hotel
592,tres arroyos,ar,53.98,scattered clouds,-38.3739,-60.2798,Habitacion Triple con baño y entrada privada
593,rio gallegos,ar,46.45,broken clouds,-51.6226,-69.2181,Hotel Santa Cruz
594,vicente guerrero,mx,76.39,clear sky,19.1194,-98.1708,Instituto De Seguridad Y Servicios Sociales De Los Trabajadores Del Estado
595,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
596,kapaa,us,79.12,few clouds,22.0752,-159.319,Sheraton Kauai Coconut Beach Resort
597,college,us,37.35,light snow,64.8569,-147.8028,Pike's Waterfront Lodge
598,tasiilaq,gl,26.76,overcast clouds,65.6145,-37.6368,The Red House
599,trat,th,80.91,overcast clouds,12.5,102.5,สวนหนิง-อัศ
600,san quintin,mx,62.02,few clouds,30.4833,-115.95,Don Eddie's Sport Fishing Center
601,byron bay,au,68.94,light rain,-28.65,153.6167,Backpackers Inn
602,nikolskoye,ru,21.7,few clouds,59.7035,30.7861,Tourist House - Sablino
603,taos,us,47.55,overcast clouds,36.4072,-105.5731,El Monte Sagrado
604,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
605,port blair,in,77.04,mist,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
606,san cristobal,ec,79.83,scattered clouds,-0.9045,-89.6174,Hotel los Algarrobos
607,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
608,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
609,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
610,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
611,nexo,dk,33.89,overcast clouds,55.0607,15.1306,Strandhotel Balka Søbad
612,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
613,los llanos de aridane,es,60.55,scattered clouds,28.6585,-17.9182,Valle Aridane
614,castro,cl,51.28,scattered clouds,-42.4721,-73.7732,Hotel Esmeralda
615,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
616,williams lake,ca,56.77,clear sky,52.1415,-122.1445,Stampeder Motel
617,cape town,za,63.01,scattered clouds,-33.9258,18.4232,"Radisson Blu Hotel Waterfront, Cape Town"
618,kinna,se,27.45,overcast clouds,57.5073,12.6946,Hanatorps Camping
619,east london,za,74.26,broken clouds,-33.0153,27.9116,Tu Casa
620,lima,pe,68.25,clear sky,-12.0432,-77.0282,Hotel Kamana
621,sambava,mg,74.77,clear sky,-14.2667,50.1667,Melrose
622,tasiilaq,gl,26.76,overcast clouds,65.6145,-37.6368,The Red House
623,buraydah,sa,61.25,scattered clouds,26.326,43.975,Mövenpick Qassim
624,martapura,id,77.09,overcast clouds,-3.4167,114.85,Montana Hotel Syariah
625,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
626,nikolskoye,ru,21.7,few clouds,59.7035,30.7861,Tourist House - Sablino
627,georgetown,sh,79.47,overcast clouds,-7.9333,-14.4167,Scout's Beach Hut Campsite
628,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
629,carnarvon,au,71.67,scattered clouds,-24.8667,113.6333,Hospitality Carnarvon
630,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
631,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
632,urucara,br,73.54,light rain,-2.5364,-57.76,Pousada Maria Bonita
633,beremend,hu,56.25,overcast clouds,45.7911,18.4326,Hotel Beremend Rose
634,beyneu,kz,38.8,clear sky,45.3167,55.2,NUR
635,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
636,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
637,qaanaaq,gl,11.73,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
638,qaanaaq,gl,11.73,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
639,kaitangata,nz,63.55,clear sky,-46.2817,169.8464,Kaitangata Motor Camp
640,volokonovka,ru,47.8,overcast clouds,50.4827,37.8563,Gostievoi dom v Volokonovkie na Iesienina
641,guaratinga,br,71.74,scattered clouds,-16.5667,-39.5667,Hotel Caraíva
642,castro,cl,51.28,scattered clouds,-42.4721,-73.7732,Hotel Esmeralda
643,puerto ayora,ec,79.56,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
644,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
645,deputatskiy,ru,-11.76,overcast clouds,69.3,139.9,Baza Otdykha
647,rikitea,pf,78.31,broken clouds,-23.1203,-134.9692,People ThankYou
648,tuktoyaktuk,ca,-13.0,clear sky,69.4541,-133.0374,End of The Road Ltd.
649,hithadhoo,mv,81.52,clear sky,-0.6,73.0833,Scoop Guest House
651,san cristobal,ec,79.83,scattered clouds,-0.9045,-89.6174,Hotel los Algarrobos
652,vawkavysk,by,36.91,overcast clouds,53.1561,24.4513,Krasnosiel'skii
653,cabo san lucas,mx,79.61,scattered clouds,22.8909,-109.9124,Hotel Tesoro Los Cabos
654,hithadhoo,mv,81.52,clear sky,-0.6,73.0833,Scoop Guest House
655,port blair,in,77.04,mist,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
656,saldanha,za,59.05,few clouds,-33.0117,17.9442,Blue Bay Lodge
657,qaanaaq,gl,11.73,overcast clouds,77.484,-69.3632,Qaanaaq Hotel
658,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
659,port elizabeth,za,66.31,few clouds,-33.918,25.5701,39 On Nile Guest House
660,busselton,au,66.16,broken clouds,-33.65,115.3333,Observatory Guest House
661,acapulco,mx,82.22,clear sky,16.8634,-99.8901,HS Hotsson Smart Acapulco
662,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
663,lagoa,pt,60.08,broken clouds,39.05,-27.9833,Casa Das Faias
664,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
665,vestmannaeyjar,is,37.6,broken clouds,63.4427,-20.2734,Glamping & Camping
666,carnarvon,au,71.67,scattered clouds,-24.8667,113.6333,Hospitality Carnarvon
667,ribeira grande,pt,61.95,overcast clouds,38.5167,-28.7,Quinta da Meia Eira
668,likasi,cd,62.47,light rain,-10.9814,26.7333,TABERNACLE DE LIKASI
669,albany,au,64.83,overcast clouds,-35.0169,117.8917,Dog Rock Motel
670,new norfolk,au,58.91,broken clouds,-42.7826,147.0587,The Shingles Riverside Cottages
671,atuona,pf,79.45,overcast clouds,-9.8,-139.0333,Villa Enata
672,kruisfontein,za,61.88,overcast clouds,-34.0033,24.7314,Oyster Bay House Rental
673,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
674,mount gambier,au,61.11,scattered clouds,-37.8333,140.7667,The Commodore
675,ushuaia,ar,44.22,scattered clouds,-54.8,-68.3,Albatross Hotel
676,nikolskoye,ru,21.7,few clouds,59.7035,30.7861,Tourist House - Sablino
678,puerto colombia,co,80.69,overcast clouds,10.9878,-74.9547,Hotel El Emigrante
679,ojhar,in,76.51,clear sky,20.1,73.9333,Aurangabad Deogaon Rangari
680,hermanus,za,66.79,clear sky,-34.4187,19.2345,Misty Waves Boutique Hotel
683,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
684,arraial do cabo,br,75.16,few clouds,-22.9661,-42.0278,Pousada Porto Praia
685,punta arenas,cl,44.71,broken clouds,-53.15,-70.9167,Hotel Hain
687,huarmey,pe,72.41,few clouds,-10.0681,-78.1522,Hotel Miramar
688,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
689,vaini,to,82.56,few clouds,-21.2,-175.2,Keleti Beach Resort
690,east london,za,74.26,broken clouds,-33.0153,27.9116,Tu Casa
691,bluff,nz,60.37,clear sky,-46.6,168.3333,Bluff Homestead - Guesthouse & Campervan Park
692,cherskiy,ru,3.96,overcast clouds,68.75,161.3,Gostinitsa
693,gorontalo,id,75.78,overcast clouds,0.5412,123.0595,Maqna Hotel by Prasanthi
694,tateyama,jp,57.09,mist,34.9833,139.8667,Tateyama Seaside Hotel
696,kaitangata,nz,63.55,clear sky,-46.2817,169.8464,Kaitangata Motor Camp
697,nikolskoye,ru,21.7,few clouds,59.7035,30.7861,Tourist House - Sablino
699,kondoa,tz,59.94,broken clouds,-4.9,35.7833,Bab Al Shams Inland Lodge
